work_order_id,asset_id,location_id,problem_code,problem_description,created_date,closed_date,technician_id,priority,cost,resolution_code,asset_category,asset_age_category,resolution_hours,season_flag
WO-02519,ASSET-190,LOC-39,HVAC-004,Compressor short cycling,2025-10-27 04:00:00,2025-10-27 06:45:00,EL-935,Medium,544.91,INSPECTED,Electrical,mid,2.75,fall
WO-03095,ASSET-199,LOC-38,CUST-001,Tenant comfort complaint,2025-10-27 07:00:00,2025-10-27 08:49:12,HV-950,High,86.46,RESET,HVAC,mid,1.82,fall
WO-00256,ASSET-014,LOC-48,ELEC-011,Lighting panel fault,2025-10-27 08:00:00,2025-10-27 09:10:12,PL-290,Critical,372.43,,Plumbing,mid,1.17,fall
WO-03555,ASSET-335,LOC-28,ELEC-011,Lighting panel fault,2025-10-27 09:00:00,2025-10-27 13:37:48,SC-155,Medium,213.13,RESET,Security,old,4.63,fall
WO-04161,ASSET-134,LOC-50,SEC-008,Camera offline,2025-10-27 10:00:00,2025-10-27 13:43:12,BM-378,Medium,655.47,INSPECTED,BMS,new,3.72,fall
WO-00242,ASSET-071,LOC-03,GEN-001,General handyman request,2025-10-27 10:00:00,2025-10-27 13:19:12,EL-393,Critical,512.92,REPLACED,Electrical,old,3.32,fall
WO-04022,ASSET-363,LOC-35,FIRE-006,Suppression valve issue,2025-10-27 22:00:00,2025-10-28 00:07:48,HV-723,Critical,674.75,RESET,HVAC,mid,2.13,fall
WO-02727,ASSET-035,LOC-14,LAND-002,Landscape irrigation issue,2025-10-27 22:00:00,2025-10-28 02:12:36,SC-631,Medium,625.95,INSPECTED,Security,old,4.21,fall
WO-02567,ASSET-261,LOC-05,FIRE-006,Suppression valve issue,2025-10-28 02:00:00,2025-10-28 03:27:36,SC-168,Medium,419.81,REPLACED,Security,old,1.46,fall
WO-01272,ASSET-332,LOC-37,HVAC-010,Airflow imbalance,2025-10-28 10:00:00,2025-10-28 13:55:12,EL-447,Critical,146.16,,Electrical,old,3.92,fall
WO-03220,ASSET-350,LOC-45,SEC-004,Access reader failure,2025-10-28 10:00:00,2025-10-28 12:41:24,PL-662,Critical,276.84,INSPECTED,Plumbing,mid,2.69,fall
WO-02501,ASSET-337,LOC-42,IT-005,UPS battery alert,2025-10-28 13:00:00,2025-10-28 15:20:24,LF-357,High,520.25,REPLACED,Lift,old,2.34,fall
WO-02106,ASSET-496,LOC-32,FIRE-006,Suppression valve issue,2025-10-28 15:00:00,2025-10-28 15:30:00,PL-209,Critical,294.29,REPLACED,Plumbing,new,0.5,fall
WO-01091,ASSET-022,LOC-23,WATR-006,Low pressure alert,2025-10-28 21:00:00,2025-10-29 00:59:24,,Critical,619.55,INSPECTED,General,mid,3.99,fall
WO-04100,ASSET-099,LOC-07,LAND-002,Landscape irrigation issue,2025-10-29 01:00:00,2025-10-29 03:30:36,SC-728,Low,292.78,PATCHED,Security,new,2.51,fall
WO-00935,ASSET-495,LOC-43,IT-005,UPS battery alert,2025-10-29 03:00:00,2025-10-29 06:49:12,LF-220,Medium,309.29,,Lift,old,3.82,fall
WO-04042,ASSET-378,LOC-11,FIRE-002,Detector false alarm,2025-10-29 04:00:00,2025-10-29 07:19:48,HV-575,High,292.96,INSPECTED,HVAC,old,3.33,fall
WO-03639,ASSET-386,LOC-45,BMS-009,Setpoint drift,2025-10-29 08:00:00,2025-10-29 12:52:48,GN-289,Critical,542.37,,General,new,4.88,fall
WO-03865,ASSET-263,LOC-21,BMS-009,Setpoint drift,2025-10-29 09:00:00,2025-10-29 13:01:12,BM-768,Critical,332.08,,BMS,old,4.02,fall
WO-02160,ASSET-132,LOC-27,PARK-004,Barrier gate fault,2025-10-29 11:00:00,2025-10-29 13:16:12,SC-969,Critical,311.19,REPLACED,Security,old,2.27,fall
WO-04971,ASSET-278,LOC-32,LIFT-005,Cabin leveling fault,2025-10-29 11:00:00,2025-10-29 14:39:00,LF-978,Medium,369.52,INSPECTED,Lift,old,3.65,fall
WO-03805,ASSET-098,LOC-30,PLMB-007,Pipe leak,2025-10-29 17:00:00,2025-10-29 20:45:00,GN-972,Critical,492.49,REPLACED,General,new,3.75,fall
WO-01413,ASSET-105,LOC-12,SEC-004,Access reader failure,2025-10-29 21:00:00,2025-10-30 00:57:00,SC-215,Low,317.03,INSPECTED,Security,new,3.95,fall
WO-02205,ASSET-435,LOC-01,STRC-001,Door closer failure,2025-10-29 23:00:00,2025-10-30 00:13:48,BM-417,Medium,398.82,PATCHED,BMS,mid,1.23,fall
WO-02731,ASSET-084,LOC-15,LIFT-002,Door malfunction,2025-10-30 05:00:00,2025-10-30 07:51:36,LF-297,Medium,226.28,RESET,Lift,new,2.86,fall
WO-03858,ASSET-160,LOC-32,GEN-001,General handyman request,2025-10-30 05:00:00,2025-10-30 07:44:24,EL-665,Medium,557.5,REPLACED,Electrical,mid,2.74,fall
WO-00826,ASSET-478,LOC-31,HVAC-001,Cooling failure,2025-10-30 05:00:00,2025-10-30 05:54:36,HV-379,High,575.81,INSPECTED,HVAC,mid,0.91,fall
WO-04372,ASSET-400,LOC-14,PLMB-003,Drain clog,2025-10-30 17:00:00,2025-10-30 19:43:12,EL-489,Medium,466.99,PATCHED,Electrical,old,2.72,fall
WO-01218,ASSET-429,LOC-28,PARK-004,Barrier gate fault,2025-10-30 23:00:00,2025-10-31 03:38:24,PL-219,Medium,637.08,,Plumbing,mid,4.64,fall
WO-01485,ASSET-182,LOC-33,HVAC-010,Airflow imbalance,2025-10-31 13:00:00,2025-10-31 16:13:48,BM-664,Critical,373.06,RESET,BMS,mid,3.23,fall
WO-01132,ASSET-230,LOC-27,WATR-006,Low pressure alert,2025-10-31 15:00:00,2025-10-31 16:08:24,LF-335,Medium,300.86,,Lift,new,1.14,fall
WO-02292,ASSET-320,LOC-33,PLMB-003,Drain clog,2025-10-31 15:00:00,2025-10-31 18:22:48,GN-693,Low,288.95,REPLACED,General,new,3.38,fall
WO-00092,ASSET-009,LOC-09,ELEC-015,Generator warning alarm,2025-11-01 00:00:00,2025-11-01 02:15:00,BM-370,High,804.78,RESET,BMS,old,2.25,fall
WO-04363,ASSET-455,LOC-28,STRC-001,Door closer failure,2025-11-01 06:00:00,2025-11-01 08:26:24,PL-183,Low,126.36,PATCHED,Plumbing,mid,2.44,fall
WO-04690,ASSET-393,LOC-31,WATR-006,Low pressure alert,2025-11-01 06:00:00,2025-11-01 07:44:24,FR-241,Critical,475.92,,Fire,new,1.74,fall
WO-04776,ASSET-149,LOC-49,HVAC-004,Compressor short cycling,2025-11-01 12:00:00,2025-11-01 14:57:36,LF-922,Critical,195.02,REPLACED,Lift,new,2.96,fall
WO-02499,ASSET-438,LOC-27,FIRE-006,Suppression valve issue,2025-11-01 17:00:00,2025-11-01 20:18:00,EL-952,Critical,85.0,REPLACED,Electrical,mid,3.3,fall
WO-00211,ASSET-221,LOC-29,PARK-004,Barrier gate fault,2025-11-01 20:00:00,2025-11-01 23:19:12,LF-333,Critical,286.02,PATCHED,Lift,mid,3.32,fall
WO-02681,ASSET-001,LOC-20,LIFT-002,Door malfunction,2025-11-01 20:00:00,2025-11-02 00:06:00,GN-118,Critical,175.75,RESET,General,mid,4.1,fall
WO-03617,ASSET-323,LOC-05,PLMB-010,Restroom backup,2025-11-01 22:00:00,2025-11-02 00:39:36,FR-206,Low,474.03,,Fire,old,2.66,fall
WO-00363,ASSET-001,LOC-14,ROOF-003,Roof drain blockage,2025-11-02 02:00:00,2025-11-02 04:44:24,PL-588,Low,256.44,REPLACED,Plumbing,old,2.74,fall
WO-00362,ASSET-001,LOC-14,ROOF-003,Roof drain blockage,2025-11-02 02:00:00,2025-11-02 04:44:24,PL-588,Low,256.44,REPLACED,Plumbing,old,2.74,fall
WO-04087,ASSET-318,LOC-02,LAND-002,Landscape irrigation issue,2025-11-02 08:00:00,2025-11-02 10:55:12,FR-860,Critical,334.46,REPLACED,Fire,old,2.92,fall
WO-01669,ASSET-167,LOC-12,PLMB-010,Restroom backup,2025-11-02 18:00:00,2025-11-02 20:32:24,HV-276,Medium,523.62,,HVAC,old,2.54,fall
WO-02719,ASSET-347,LOC-41,CUST-001,Tenant comfort complaint,2025-11-02 22:00:00,2025-11-03 01:34:12,GN-784,Medium,519.32,RESET,General,old,3.57,fall
WO-04724,ASSET-199,LOC-37,GEN-005,Furniture repair,2025-11-03 03:00:00,2025-11-03 10:03:00,FR-788,High,313.98,,Fire,new,7.05,fall
WO-01638,ASSET-141,LOC-25,HVAC-001,Cooling failure,2025-11-03 05:00:00,2025-11-03 09:19:48,GN-898,Low,449.73,,General,new,4.33,fall
WO-04369,ASSET-286,LOC-41,HVAC-001,Cooling failure,2025-11-03 05:00:00,2025-11-03 06:39:00,HV-777,Low,442.28,PATCHED,HVAC,mid,1.65,fall
WO-04091,ASSET-172,LOC-29,PLMB-007,Pipe leak,2025-11-03 06:00:00,2025-11-03 09:08:24,SC-256,Low,143.76,INSPECTED,Security,old,3.14,fall
WO-03363,ASSET-410,LOC-13,HVAC-004,Compressor short cycling,2025-11-03 09:00:00,2025-11-03 14:45:36,EL-236,Medium,811.06,PATCHED,Electrical,old,5.76,fall
WO-00461,ASSET-059,LOC-07,ROOF-003,Roof drain blockage,2025-11-03 11:00:00,2025-11-03 13:13:12,GN-877,Medium,483.53,RESET,General,mid,2.22,fall
WO-02944,ASSET-178,LOC-40,ELEC-015,Generator warning alarm,2025-11-03 13:00:00,2025-11-03 17:24:00,EL-607,Medium,296.69,RESET,Electrical,mid,4.4,fall
WO-00791,ASSET-371,LOC-46,PLMB-007,Pipe leak,2025-11-03 14:00:00,2025-11-03 15:41:24,BM-499,Critical,445.93,PATCHED,BMS,mid,1.69,fall
WO-01373,ASSET-171,LOC-36,STRC-004,Ceiling tile leak stain,2025-11-03 14:00:00,2025-11-03 17:25:48,PL-132,Medium,626.39,,Plumbing,new,3.43,fall
WO-01524,ASSET-199,LOC-21,SEC-008,Camera offline,2025-11-03 15:00:00,2025-11-03 16:36:36,GN-757,High,660.2,REPLACED,General,new,1.61,fall
WO-01287,ASSET-245,LOC-32,LIFT-008,Control panel reset,2025-11-03 17:00:00,2025-11-03 17:56:24,PL-866,Medium,499.97,REPLACED,Plumbing,new,0.94,fall
WO-03310,ASSET-408,LOC-33,GEN-001,General handyman request,2025-11-04 03:00:00,2025-11-04 05:36:36,EL-690,Medium,393.48,INSPECTED,Electrical,old,2.61,fall
WO-04581,ASSET-066,LOC-03,STRC-001,Door closer failure,2025-11-04 11:00:00,2025-11-04 12:48:00,EL-197,Low,336.55,REPLACED,Electrical,mid,1.8,fall
WO-03726,ASSET-325,LOC-12,GEN-001,General handyman request,2025-11-04 13:00:00,2025-11-04 14:49:12,HV-208,Medium,120.45,RESET,HVAC,new,1.82,fall
WO-02283,ASSET-368,LOC-40,HVAC-001,Cooling failure,2025-11-04 13:00:00,2025-11-04 17:22:48,EL-356,High,466.42,REPLACED,Electrical,old,4.38,fall
WO-01608,ASSET-429,LOC-19,IT-005,UPS battery alert,2025-11-04 17:00:00,2025-11-04 19:44:24,HV-947,Low,202.07,PATCHED,HVAC,mid,2.74,fall
WO-00216,ASSET-093,LOC-18,ELEC-015,Generator warning alarm,2025-11-04 22:00:00,2025-11-04 23:51:00,,High,495.95,PATCHED,HVAC,mid,1.85,fall
WO-04762,ASSET-144,LOC-19,BMS-009,Setpoint drift,2025-11-05 05:00:00,2025-11-05 09:29:24,EL-767,High,454.38,REPLACED,Electrical,new,4.49,fall
WO-04403,ASSET-087,LOC-25,SEC-008,Camera offline,2025-11-05 09:00:00,2025-11-05 12:42:00,FR-152,Medium,368.18,REPLACED,Fire,mid,3.7,fall
WO-02204,ASSET-230,LOC-40,ELEC-011,Lighting panel fault,2025-11-05 11:00:00,2025-11-05 15:20:24,HV-518,Critical,85.0,RESET,HVAC,old,4.34,fall
WO-03187,ASSET-101,LOC-15,FIRE-002,Detector false alarm,2025-11-05 19:00:00,2025-11-05 22:07:12,SC-121,Medium,334.82,REPLACED,Security,mid,3.12,fall
WO-01735,ASSET-315,LOC-09,PLMB-003,Drain clog,2025-11-06 01:00:00,2025-11-06 04:16:48,PL-839,Medium,360.25,RESET,Plumbing,old,3.28,fall
WO-01288,ASSET-368,LOC-26,IT-002,Network cabinet overheat,2025-11-06 02:00:00,2025-11-06 03:01:12,PL-389,Low,402.68,REPLACED,Plumbing,new,1.02,fall
WO-00729,ASSET-252,LOC-28,PARK-004,Barrier gate fault,2025-11-06 09:00:00,2025-11-06 12:00:36,EL-237,High,466.41,INSPECTED,Electrical,mid,3.01,fall
WO-03141,ASSET-279,LOC-23,HVAC-004,Compressor short cycling,2025-11-06 12:00:00,2025-11-06 15:09:36,BM-337,Low,563.01,REPLACED,BMS,new,3.16,fall
WO-02974,ASSET-123,LOC-44,PARK-004,Barrier gate fault,2025-11-06 13:00:00,2025-11-06 16:57:00,EL-729,High,687.84,PATCHED,Electrical,old,3.95,fall
WO-03536,ASSET-110,LOC-49,ROOF-003,Roof drain blockage,2025-11-06 15:00:00,2025-11-06 16:18:00,,Medium,277.5,,Security,new,1.3,fall
WO-00600,ASSET-227,LOC-06,BMS-003,Sensor communication fault,2025-11-06 15:00:00,2025-11-06 19:00:00,SC-715,Low,397.44,REPLACED,Security,old,4.0,fall
WO-01360,ASSET-281,LOC-49,LIFT-008,Control panel reset,2025-11-06 19:00:00,2025-11-07 00:01:12,GN-911,Critical,572.7,PATCHED,General,old,5.02,fall
WO-03916,ASSET-336,LOC-14,HVAC-010,Airflow imbalance,2025-11-06 20:00:00,2025-11-06 23:52:48,LF-151,Low,455.8,RESET,Lift,mid,3.88,fall
WO-01864,ASSET-076,LOC-11,ELEC-007,Circuit trip,2025-11-06 21:00:00,2025-11-06 23:17:24,LF-254,Critical,393.5,REPLACED,Lift,old,2.29,fall
WO-01712,ASSET-240,LOC-04,HVAC-001,Cooling failure,2025-11-07 04:00:00,2025-11-07 06:01:12,LF-627,Critical,378.36,,Lift,new,2.02,fall
WO-01610,ASSET-294,LOC-25,HVAC-010,Airflow imbalance,2025-11-07 08:00:00,2025-11-07 11:18:36,,Critical,231.1,RESET,Security,new,3.31,fall
WO-04617,ASSET-170,LOC-01,BMS-003,Sensor communication fault,2025-11-07 13:00:00,2025-11-07 16:18:36,HV-310,High,459.65,INSPECTED,HVAC,new,3.31,fall
WO-03090,ASSET-004,LOC-35,HVAC-010,Airflow imbalance,2025-11-07 15:00:00,2025-11-07 19:13:12,GN-111,High,498.57,,General,new,4.22,fall
WO-03766,ASSET-247,LOC-17,WATR-006,Low pressure alert,2025-11-07 18:00:00,2025-11-07 23:06:36,HV-503,Critical,328.0,INSPECTED,HVAC,old,5.11,fall
WO-01462,ASSET-058,LOC-22,HVAC-004,Compressor short cycling,2025-11-07 18:00:00,2025-11-07 22:28:12,HV-739,High,432.58,PATCHED,HVAC,mid,4.47,fall
WO-01713,ASSET-323,LOC-43,STRC-004,Ceiling tile leak stain,2025-11-07 21:00:00,2025-11-07 21:46:48,HV-742,High,340.91,RESET,HVAC,old,0.78,fall
WO-03892,ASSET-429,LOC-08,GEN-005,Furniture repair,2025-11-07 22:00:00,2025-11-08 00:28:12,PL-359,Critical,275.22,PATCHED,Plumbing,mid,2.47,fall
WO-00780,ASSET-182,LOC-17,WATR-002,Pump cavitation,2025-11-07 23:00:00,2025-11-08 03:58:12,BM-699,Low,382.13,,BMS,new,4.97,fall
WO-02375,ASSET-209,LOC-36,FIRE-002,Detector false alarm,2025-11-08 05:00:00,2025-11-08 07:26:24,PL-359,High,681.83,PATCHED,Plumbing,new,2.44,fall
WO-02834,ASSET-444,LOC-31,GEN-005,Furniture repair,2025-11-08 07:00:00,2025-11-08 10:14:24,EL-774,Critical,495.63,,Electrical,mid,3.24,fall
WO-03948,ASSET-420,LOC-50,PARK-004,Barrier gate fault,2025-11-08 12:00:00,2025-11-08 15:13:12,LF-953,Low,579.32,RESET,Lift,old,3.22,fall
WO-00951,ASSET-311,LOC-29,STRC-004,Ceiling tile leak stain,2025-11-08 16:00:00,2025-11-08 17:49:12,HV-272,Medium,451.94,REPLACED,HVAC,new,1.82,fall
WO-01060,ASSET-136,LOC-08,BMS-003,Sensor communication fault,2025-11-08 16:00:00,2025-11-08 18:50:24,FR-663,Low,338.07,PATCHED,Fire,mid,2.84,fall
WO-03936,ASSET-161,LOC-45,HVAC-001,Cooling failure,2025-11-08 19:00:00,2025-11-08 21:27:00,LF-818,High,276.25,RESET,Lift,old,2.45,fall
WO-01496,ASSET-475,LOC-04,IT-005,UPS battery alert,2025-11-09 02:00:00,2025-11-09 05:14:24,FR-546,Critical,164.01,INSPECTED,Fire,new,3.24,fall
WO-01829,ASSET-046,LOC-18,HVAC-004,Compressor short cycling,2025-11-09 04:00:00,2025-11-09 07:15:36,BM-385,Critical,271.83,PATCHED,BMS,old,3.26,fall
WO-01861,ASSET-014,LOC-39,PLMB-003,Drain clog,2025-11-09 06:00:00,2025-11-09 10:07:48,SC-408,Medium,406.3,,Security,old,4.13,fall
WO-03913,ASSET-340,LOC-22,WATR-002,Pump cavitation,2025-11-09 10:00:00,2025-11-09 12:18:00,EL-331,Low,449.79,,Electrical,mid,2.3,fall
WO-04307,ASSET-034,LOC-02,ELEC-015,Generator warning alarm,2025-11-09 13:00:00,2025-11-09 17:02:24,GN-600,Medium,537.02,PATCHED,General,new,4.04,fall
WO-02660,ASSET-196,LOC-27,PLMB-010,Restroom backup,2025-11-09 19:00:00,2025-11-09 21:37:48,GN-666,Low,736.05,,General,old,2.63,fall
WO-02904,ASSET-245,LOC-44,HVAC-010,Airflow imbalance,2025-11-09 19:00:00,2025-11-09 21:06:00,,Low,389.88,INSPECTED,Electrical,mid,2.1,fall
WO-03929,ASSET-392,LOC-15,FIRE-002,Detector false alarm,2025-11-09 22:00:00,2025-11-10 00:57:36,LF-192,Low,382.41,,Lift,new,2.96,fall
WO-03743,ASSET-439,LOC-37,FIRE-006,Suppression valve issue,2025-11-09 23:00:00,2025-11-10 03:15:00,GN-752,Low,274.13,INSPECTED,General,mid,4.25,fall
WO-02448,ASSET-034,LOC-31,PLMB-010,Restroom backup,2025-11-10 06:00:00,2025-11-10 07:17:24,SC-990,Low,317.0,PATCHED,Security,new,1.29,fall
WO-04125,ASSET-192,LOC-37,STRC-004,Ceiling tile leak stain,2025-11-10 06:00:00,2025-11-10 08:46:48,PL-518,Medium,403.64,INSPECTED,Plumbing,old,2.78,fall
WO-01070,ASSET-235,LOC-01,ELEC-015,Generator warning alarm,2025-11-10 15:00:00,2025-11-10 17:09:00,FR-947,High,430.83,PATCHED,Fire,old,2.15,fall
WO-02048,ASSET-105,LOC-21,HVAC-010,Airflow imbalance,2025-11-11 00:00:00,2025-11-11 02:21:00,FR-880,Medium,319.45,PATCHED,Fire,mid,2.35,fall
WO-00472,ASSET-199,LOC-27,CUST-001,Tenant comfort complaint,2025-11-11 01:00:00,2025-11-11 05:42:36,,High,683.58,,Security,new,4.71,fall
WO-02985,ASSET-392,LOC-40,BMS-009,Setpoint drift,2025-11-11 04:00:00,2025-11-11 07:47:24,SC-368,Critical,372.94,REPLACED,Security,new,3.79,fall
WO-00295,ASSET-349,LOC-49,IT-005,UPS battery alert,2025-11-11 06:00:00,2025-11-11 07:40:12,LF-710,Low,286.01,,Lift,mid,1.67,fall
WO-00799,ASSET-404,LOC-15,PLMB-007,Pipe leak,2025-11-11 07:00:00,2025-11-11 10:55:12,SC-241,Critical,307.51,INSPECTED,Security,mid,3.92,fall
WO-01187,ASSET-034,LOC-13,FIRE-006,Suppression valve issue,2025-11-11 12:00:00,2025-11-11 13:39:36,HV-944,Medium,85.0,PATCHED,HVAC,new,1.66,fall
WO-00746,ASSET-255,LOC-06,IT-005,UPS battery alert,2025-11-11 18:00:00,2025-11-11 20:41:24,BM-343,Low,692.94,PATCHED,BMS,mid,2.69,fall
WO-01567,ASSET-043,LOC-21,HVAC-001,Cooling failure,2025-11-11 22:00:00,2025-11-12 02:11:24,HV-268,Low,441.09,RESET,HVAC,old,4.19,fall
WO-01963,ASSET-157,LOC-43,LIFT-005,Cabin leveling fault,2025-11-12 01:00:00,2025-11-12 01:30:00,GN-934,Medium,250.98,,General,old,0.5,fall
WO-01842,ASSET-482,LOC-42,CUST-001,Tenant comfort complaint,2025-11-12 04:00:00,2025-11-12 08:18:36,FR-668,High,535.05,PATCHED,Fire,old,4.31,fall
WO-04097,ASSET-419,LOC-32,STRC-001,Door closer failure,2025-11-12 06:00:00,2025-11-12 09:54:00,BM-437,Critical,242.16,RESET,BMS,old,3.9,fall
WO-02943,ASSET-371,LOC-45,HVAC-004,Compressor short cycling,2025-11-12 06:00:00,2025-11-12 08:58:12,GN-303,High,103.41,,General,new,2.97,fall
WO-00694,ASSET-191,LOC-29,LIFT-008,Control panel reset,2025-11-12 10:00:00,2025-11-12 13:55:12,EL-652,Medium,448.36,,Electrical,mid,3.92,fall
WO-03939,ASSET-409,LOC-18,FIRE-006,Suppression valve issue,2025-11-12 10:00:00,2025-11-12 13:00:36,GN-109,Medium,199.71,RESET,General,new,3.01,fall
WO-03458,ASSET-176,LOC-33,ELEC-007,Circuit trip,2025-11-12 13:00:00,2025-11-12 15:46:12,EL-848,Critical,521.17,INSPECTED,Electrical,mid,2.77,fall
WO-04897,ASSET-001,LOC-09,STRC-001,Door closer failure,2025-11-12 15:00:00,2025-11-12 18:58:12,HV-275,Critical,414.81,,HVAC,mid,3.97,fall
WO-04685,ASSET-339,LOC-02,PLMB-003,Drain clog,2025-11-12 16:00:00,2025-11-12 21:02:24,PL-657,Low,445.55,REPLACED,Plumbing,new,5.04,fall
WO-03105,ASSET-149,LOC-40,STRC-004,Ceiling tile leak stain,2025-11-12 19:00:00,2025-11-12 20:02:24,HV-467,Critical,363.29,INSPECTED,HVAC,mid,1.04,fall
WO-04070,ASSET-352,LOC-13,SEC-008,Camera offline,2025-11-12 21:00:00,2025-11-13 01:51:36,GN-157,Critical,507.03,REPLACED,General,new,4.86,fall
WO-02697,ASSET-110,LOC-25,LIFT-005,Cabin leveling fault,2025-11-12 22:00:00,2025-11-13 02:29:24,PL-560,Medium,287.69,,Plumbing,new,4.49,fall
WO-01879,ASSET-050,LOC-09,HVAC-010,Airflow imbalance,2025-11-13 00:00:00,2025-11-13 03:30:00,GN-846,Low,521.18,REPLACED,General,mid,3.5,fall
WO-04209,ASSET-208,LOC-49,LIFT-005,Cabin leveling fault,2025-11-13 01:00:00,2025-11-13 05:43:12,SC-428,Low,404.61,PATCHED,Security,new,4.72,fall
WO-00693,ASSET-060,LOC-03,PLMB-010,Restroom backup,2025-11-13 04:00:00,2025-11-13 07:10:12,LF-424,Medium,478.33,INSPECTED,Lift,mid,3.17,fall
WO-03228,ASSET-258,LOC-25,GEN-005,Furniture repair,2025-11-13 11:00:00,2025-11-13 15:43:12,GN-675,Low,217.27,RESET,General,mid,4.72,fall
WO-00699,ASSET-367,LOC-28,FIRE-002,Detector false alarm,2025-11-13 11:00:00,2025-11-13 15:49:12,EL-478,Critical,246.15,PATCHED,Electrical,new,4.82,fall
WO-01689,ASSET-066,LOC-50,WATR-006,Low pressure alert,2025-11-13 18:00:00,2025-11-13 21:16:48,FR-811,Critical,487.25,RESET,Fire,new,3.28,fall
WO-02470,ASSET-164,LOC-06,FIRE-002,Detector false alarm,2025-11-13 23:00:00,2025-11-13 23:30:00,HV-703,Low,431.29,,HVAC,mid,0.5,fall
WO-02424,ASSET-412,LOC-23,GEN-005,Furniture repair,2025-11-14 00:00:00,2025-11-14 03:17:24,SC-267,Critical,358.13,INSPECTED,Security,mid,3.29,fall
WO-02317,ASSET-362,LOC-38,FIRE-002,Detector false alarm,2025-11-14 15:00:00,2025-11-14 19:43:48,HV-361,Medium,722.47,INSPECTED,HVAC,mid,4.73,fall
WO-02785,ASSET-236,LOC-05,FIRE-006,Suppression valve issue,2025-11-14 20:00:00,2025-11-15 00:04:48,GN-413,Medium,522.45,REPLACED,General,old,4.08,fall
WO-02535,ASSET-126,LOC-48,HVAC-010,Airflow imbalance,2025-11-14 21:00:00,2025-11-15 01:16:12,GN-489,Low,118.19,INSPECTED,General,old,4.27,fall
WO-02791,ASSET-324,LOC-13,BMS-003,Sensor communication fault,2025-11-15 09:00:00,2025-11-15 12:08:24,EL-569,Medium,446.63,PATCHED,Electrical,mid,3.14,fall
WO-00222,ASSET-442,LOC-48,HVAC-010,Airflow imbalance,2025-11-15 11:00:00,2025-11-15 14:40:12,SC-143,Critical,631.31,RESET,Security,mid,3.67,fall
WO-04442,ASSET-084,LOC-33,LIFT-002,Door malfunction,2025-11-15 12:00:00,2025-11-15 15:47:24,BM-523,Medium,364.12,RESET,BMS,mid,3.79,fall
WO-04435,ASSET-408,LOC-08,ELEC-015,Generator warning alarm,2025-11-15 22:00:00,2025-11-16 00:46:48,PL-863,Low,488.02,PATCHED,Plumbing,mid,2.78,fall
WO-01623,ASSET-254,LOC-35,PLMB-007,Pipe leak,2025-11-16 10:00:00,2025-11-16 16:06:00,GN-687,High,580.29,INSPECTED,General,new,6.1,fall
WO-01760,ASSET-076,LOC-35,ELEC-011,Lighting panel fault,2025-11-16 10:00:00,2025-11-16 12:49:48,PL-567,High,458.63,,Plumbing,old,2.83,fall
WO-04837,ASSET-468,LOC-04,STRC-004,Ceiling tile leak stain,2025-11-16 16:00:00,2025-11-16 20:35:24,PL-458,High,410.49,,Plumbing,new,4.59,fall
WO-03445,ASSET-347,LOC-22,PLMB-010,Restroom backup,2025-11-16 17:00:00,2025-11-16 20:22:12,LF-819,Medium,321.38,REPLACED,Lift,mid,3.37,fall
WO-04684,ASSET-341,LOC-13,PARK-004,Barrier gate fault,2025-11-17 00:00:00,2025-11-17 03:53:24,SC-682,Medium,135.57,REPLACED,Security,new,3.89,fall
WO-03810,ASSET-218,LOC-32,IT-002,Network cabinet overheat,2025-11-17 02:00:00,2025-11-17 03:23:24,FR-223,Low,674.8,INSPECTED,Fire,mid,1.39,fall
WO-01181,ASSET-110,LOC-40,IT-002,Network cabinet overheat,2025-11-17 11:00:00,2025-11-17 11:31:48,SC-673,Medium,389.83,INSPECTED,Security,mid,0.53,fall
WO-01910,ASSET-187,LOC-01,GEN-001,General handyman request,2025-11-17 13:00:00,2025-11-17 18:31:12,GN-548,Critical,341.14,REPLACED,General,mid,5.52,fall
WO-00622,ASSET-291,LOC-09,HVAC-010,Airflow imbalance,2025-11-17 17:00:00,2025-11-17 18:39:36,GN-195,Critical,433.84,RESET,General,mid,1.66,fall
WO-01220,ASSET-466,LOC-12,WATR-006,Low pressure alert,2025-11-18 01:00:00,2025-11-18 05:00:00,SC-794,High,85.0,,Security,new,4.0,fall
WO-01376,ASSET-442,LOC-33,GEN-001,General handyman request,2025-11-18 02:00:00,2025-11-18 04:01:12,FR-216,Low,392.87,REPLACED,Fire,new,2.02,fall
WO-04219,ASSET-486,LOC-26,LIFT-002,Door malfunction,2025-11-18 04:00:00,2025-11-18 04:30:00,BM-925,Medium,707.71,,BMS,old,0.5,fall
WO-01703,ASSET-081,LOC-29,WATR-006,Low pressure alert,2025-11-18 06:00:00,2025-11-18 07:57:00,SC-360,Critical,375.5,INSPECTED,Security,mid,1.95,fall
WO-02201,ASSET-381,LOC-43,LIFT-002,Door malfunction,2025-11-18 12:00:00,2025-11-18 15:01:12,EL-814,Medium,537.78,PATCHED,Electrical,new,3.02,fall
WO-03423,ASSET-436,LOC-42,CUST-001,Tenant comfort complaint,2025-11-18 23:00:00,2025-11-19 00:40:48,FR-243,Critical,593.17,PATCHED,Fire,mid,1.68,fall
WO-00831,ASSET-424,LOC-39,LIFT-008,Control panel reset,2025-11-19 03:00:00,2025-11-19 06:03:00,SC-466,Critical,607.13,REPLACED,Security,old,3.05,fall
